freq,x,y,z
44.7753906,4.39E-14,4.39E-14,4.39E-14
44.7875977,1.41E-13,1.41E-13,1.41E-13
44.7998047,2.51E-13,2.51E-13,2.51E-13
44.8120117,2.06E-13,2.06E-13,2.06E-13
44.8242188,1.56E-13,1.56E-13,1.56E-13
44.8364258,2.36E-13,2.36E-13,2.36E-13
44.8486328,3.48E-13,3.48E-13,3.48E-13
44.8608398,2.19E-13,2.19E-13,2.19E-13
44.8730469,2.87E-14,2.87E-14,2.87E-14
44.8852539,2.62E-14,2.62E-14,2.62E-14
44.8974609,3.47E-14,3.47E-14,3.47E-14
44.909668,6.59E-14,6.59E-14,6.59E-14
44.921875,8.55E-14,8.55E-14,8.55E-14
44.934082,1.22E-13,1.22E-13,1.22E-13
44.9462891,1.79E-13,1.79E-13,1.79E-13
44.9584961,1.08E-13,1.08E-13,1.08E-13
44.9707031,3.56E-14,3.56E-14,3.56E-14
44.9829102,1.31E-14,1.31E-14,1.31E-14
44.9951172,7.39E-15,7.39E-15,7.39E-15
45.0073242,8.12E-15,8.12E-15,8.12E-15
45.0195313,2.07E-14,2.07E-14,2.07E-14
45.0317383,3.44E-14,3.44E-14,3.44E-14
45.0439453,7.41E-14,7.41E-14,7.41E-14
45.0561523,1.81E-13,1.81E-13,1.81E-13
45.0683594,2.65E-13,2.65E-13,2.65E-13
45.0805664,1.80E-13,1.80E-13,1.80E-13
45.0927734,2.16E-13,2.16E-13,2.16E-13
45.1049805,3.90E-13,3.90E-13,3.90E-13
45.1171875,2.73E-13,2.73E-13,2.73E-13
45.1293945,1.22E-13,1.22E-13,1.22E-13
45.1416016,8.86E-14,8.86E-14,8.86E-14
45.1538086,1.70E-13,1.70E-13,1.70E-13
45.1660156,3.92E-13,3.92E-13,3.92E-13
45.1782227,4.58E-13,4.58E-13,4.58E-13
45.1904297,1.79E-13,1.79E-13,1.79E-13
45.2026367,5.15E-14,5.15E-14,5.15E-14
45.2148438,1.61E-13,1.61E-13,1.61E-13
45.2270508,4.29E-14,4.29E-14,4.29E-14
45.2392578,2.67E-14,2.67E-14,2.67E-14
45.2514648,5.79E-14,5.79E-14,5.79E-14
45.2636719,7.10E-15,7.10E-15,7.10E-15
45.2758789,7.83E-15,7.83E-15,7.83E-15
45.2880859,3.85E-15,3.85E-15,3.85E-15
45.300293,1.94E-14,1.94E-14,1.94E-14
45.3125,5.22E-14,5.22E-14,5.22E-14
45.324707,5.40E-14,5.40E-14,5.40E-14
45.3369141,1.79E-14,1.79E-14,1.79E-14
45.3491211,2.52E-15,2.52E-15,2.52E-15
45.3613281,7.51E-15,7.51E-15,7.51E-15
45.3735352,1.32E-13,1.32E-13,1.32E-13
45.3857422,3.95E-13,3.95E-13,3.95E-13
45.3979492,3.81E-13,3.81E-13,3.81E-13
45.4101563,8.62E-14,8.62E-14,8.62E-14
45.4223633,8.09E-15,8.09E-15,8.09E-15
45.4345703,4.09E-14,4.09E-14,4.09E-14
45.4467773,4.67E-14,4.67E-14,4.67E-14
45.4589844,1.52E-13,1.52E-13,1.52E-13
45.4711914,2.47E-13,2.47E-13,2.47E-13
45.4833984,2.62E-13,2.62E-13,2.62E-13
45.4956055,2.35E-13,2.35E-13,2.35E-13
45.5078125,2.08E-13,2.08E-13,2.08E-13
45.5200195,2.64E-13,2.64E-13,2.64E-13
45.5322266,3.70E-13,3.70E-13,3.70E-13
45.5444336,4.42E-13,4.42E-13,4.42E-13
45.5566406,4.71E-13,4.71E-13,4.71E-13
45.5688477,3.86E-13,3.86E-13,3.86E-13
45.5810547,1.92E-13,1.92E-13,1.92E-13
45.5932617,3.24E-14,3.24E-14,3.24E-14
45.6054688,4.37E-15,4.37E-15,4.37E-15
45.6176758,5.45E-14,5.45E-14,5.45E-14
45.6298828,6.93E-14,6.93E-14,6.93E-14
45.6420898,2.63E-14,2.63E-14,2.63E-14
45.6542969,7.98E-15,7.98E-15,7.98E-15
45.6665039,3.49E-14,3.49E-14,3.49E-14
45.6787109,1.81E-13,1.81E-13,1.81E-13
45.690918,4.54E-13,4.54E-13,4.54E-13
45.703125,6.48E-13,6.48E-13,6.48E-13
45.715332,5.26E-13,5.26E-13,5.26E-13
45.7275391,1.93E-13,1.93E-13,1.93E-13
45.7397461,3.41E-14,3.41E-14,3.41E-14
45.7519531,1.15E-13,1.15E-13,1.15E-13
45.7641602,2.53E-13,2.53E-13,2.53E-13
45.7763672,3.78E-13,3.78E-13,3.78E-13
45.7885742,4.17E-13,4.17E-13,4.17E-13
45.8007813,3.06E-13,3.06E-13,3.06E-13
45.8129883,1.57E-13,1.57E-13,1.57E-13
45.8251953,1.39E-13,1.39E-13,1.39E-13
45.8374023,1.69E-13,1.69E-13,1.69E-13
45.8496094,1.35E-13,1.35E-13,1.35E-13
45.8618164,9.19E-14,9.19E-14,9.19E-14
45.8740234,5.15E-14,5.15E-14,5.15E-14
45.8862305,5.59E-15,5.59E-15,5.59E-15
45.8984375,1.85E-14,1.85E-14,1.85E-14
45.9106445,9.85E-14,9.85E-14,9.85E-14
45.9228516,1.49E-13,1.49E-13,1.49E-13
45.9350586,9.47E-14,9.47E-14,9.47E-14
45.9472656,1.22E-14,1.22E-14,1.22E-14
45.9594727,1.06E-13,1.06E-13,1.06E-13
45.9716797,2.77E-13,2.77E-13,2.77E-13
45.9838867,1.83E-13,1.83E-13,1.83E-13
45.9960938,3.83E-14,3.83E-14,3.83E-14
46.0083008,1.95E-13,1.95E-13,1.95E-13
46.0205078,3.80E-13,3.80E-13,3.80E-13
46.0327148,2.84E-13,2.84E-13,2.84E-13
46.0449219,1.22E-13,1.22E-13,1.22E-13
46.0571289,1.73E-13,1.73E-13,1.73E-13
46.0693359,2.13E-13,2.13E-13,2.13E-13
46.081543,9.68E-14,9.68E-14,9.68E-14
46.09375,2.38E-14,2.38E-14,2.38E-14
46.105957,4.54E-14,4.54E-14,4.54E-14
46.1181641,9.10E-14,9.10E-14,9.10E-14
46.1303711,1.00E-13,1.00E-13,1.00E-13
46.1425781,3.89E-14,3.89E-14,3.89E-14
46.1547852,1.94E-15,1.94E-15,1.94E-15
46.1669922,2.17E-14,2.17E-14,2.17E-14
46.1791992,5.21E-14,5.21E-14,5.21E-14
46.1914063,6.12E-14,6.12E-14,6.12E-14
46.2036133,3.50E-14,3.50E-14,3.50E-14
46.2158203,5.20E-14,5.20E-14,5.20E-14
46.2280273,1.79E-13,1.79E-13,1.79E-13
46.2402344,2.89E-13,2.89E-13,2.89E-13
46.2524414,3.07E-13,3.07E-13,3.07E-13
46.2646484,3.62E-13,3.62E-13,3.62E-13
46.2768555,4.47E-13,4.47E-13,4.47E-13
46.2890625,3.56E-13,3.56E-13,3.56E-13
46.3012695,1.82E-13,1.82E-13,1.82E-13
46.3134766,1.44E-13,1.44E-13,1.44E-13
46.3256836,1.61E-13,1.61E-13,1.61E-13
46.3378906,1.87E-13,1.87E-13,1.87E-13
46.3500977,1.17E-13,1.17E-13,1.17E-13
46.3623047,2.44E-14,2.44E-14,2.44E-14
46.3745117,7.16E-14,7.16E-14,7.16E-14
46.3867188,1.21E-13,1.21E-13,1.21E-13
46.3989258,1.05E-13,1.05E-13,1.05E-13
46.4111328,1.39E-13,1.39E-13,1.39E-13
46.4233398,1.43E-13,1.43E-13,1.43E-13
46.4355469,7.93E-14,7.93E-14,7.93E-14
46.4477539,4.87E-14,4.87E-14,4.87E-14
46.4599609,1.06E-13,1.06E-13,1.06E-13
46.472168,1.47E-13,1.47E-13,1.47E-13
46.484375,5.07E-14,5.07E-14,5.07E-14
46.496582,1.05E-14,1.05E-14,1.05E-14
46.5087891,1.44E-13,1.44E-13,1.44E-13
46.5209961,2.68E-13,2.68E-13,2.68E-13
46.5332031,3.10E-13,3.10E-13,3.10E-13
46.5454102,2.78E-13,2.78E-13,2.78E-13
46.5576172,1.39E-13,1.39E-13,1.39E-13
46.5698242,1.53E-14,1.53E-14,1.53E-14
46.5820313,7.36E-15,7.36E-15,7.36E-15
46.5942383,2.43E-14,2.43E-14,2.43E-14
46.6064453,2.34E-14,2.34E-14,2.34E-14
46.6186523,1.59E-14,1.59E-14,1.59E-14
46.6308594,4.78E-15,4.78E-15,4.78E-15
46.6430664,1.29E-14,1.29E-14,1.29E-14
46.6552734,1.81E-14,1.81E-14,1.81E-14
46.6674805,2.10E-14,2.10E-14,2.10E-14
46.6796875,8.54E-14,8.54E-14,8.54E-14
46.6918945,9.52E-14,9.52E-14,9.52E-14
46.7041016,3.02E-14,3.02E-14,3.02E-14
46.7163086,1.37E-14,1.37E-14,1.37E-14
46.7285156,1.22E-13,1.22E-13,1.22E-13
46.7407227,2.08E-13,2.08E-13,2.08E-13
46.7529297,1.47E-13,1.47E-13,1.47E-13
46.7651367,1.05E-13,1.05E-13,1.05E-13
46.7773438,9.89E-14,9.89E-14,9.89E-14
46.7895508,1.15E-13,1.15E-13,1.15E-13
46.8017578,2.06E-13,2.06E-13,2.06E-13
46.8139648,3.00E-13,3.00E-13,3.00E-13
46.8261719,3.04E-13,3.04E-13,3.04E-13
46.8383789,2.17E-13,2.17E-13,2.17E-13
46.8505859,1.01E-13,1.01E-13,1.01E-13
46.862793,3.50E-14,3.50E-14,3.50E-14
46.875,7.91E-14,7.91E-14,7.91E-14
46.887207,1.78E-13,1.78E-13,1.78E-13
46.8994141,1.93E-13,1.93E-13,1.93E-13
46.9116211,1.01E-13,1.01E-13,1.01E-13
46.9238281,3.03E-14,3.03E-14,3.03E-14
46.9360352,9.02E-14,9.02E-14,9.02E-14
46.9482422,1.51E-13,1.51E-13,1.51E-13
46.9604492,7.59E-14,7.59E-14,7.59E-14
46.9726563,3.85E-14,3.85E-14,3.85E-14
46.9848633,6.97E-14,6.97E-14,6.97E-14
46.9970703,2.29E-14,2.29E-14,2.29E-14
47.0092773,6.02E-15,6.02E-15,6.02E-15
47.0214844,7.45E-14,7.45E-14,7.45E-14
47.0336914,1.91E-13,1.91E-13,1.91E-13
47.0458984,2.79E-13,2.79E-13,2.79E-13
47.0581055,1.98E-13,1.98E-13,1.98E-13
47.0703125,5.29E-14,5.29E-14,5.29E-14
47.0825195,9.89E-15,9.89E-15,9.89E-15
47.0947266,6.95E-14,6.95E-14,6.95E-14
47.1069336,1.54E-13,1.54E-13,1.54E-13
47.1191406,1.74E-13,1.74E-13,1.74E-13
47.1313477,1.14E-13,1.14E-13,1.14E-13
47.1435547,6.75E-14,6.75E-14,6.75E-14
47.1557617,1.09E-13,1.09E-13,1.09E-13
47.1679688,3.21E-13,3.21E-13,3.21E-13
47.1801758,6.23E-13,6.23E-13,6.23E-13
47.1923828,6.51E-13,6.51E-13,6.51E-13
47.2045898,3.59E-13,3.59E-13,3.59E-13
47.2167969,9.65E-14,9.65E-14,9.65E-14
47.2290039,5.55E-14,5.55E-14,5.55E-14
47.2412109,1.39E-13,1.39E-13,1.39E-13
47.253418,2.40E-13,2.40E-13,2.40E-13
47.265625,1.74E-13,1.74E-13,1.74E-13
47.277832,1.45E-14,1.45E-14,1.45E-14
47.2900391,4.79E-14,4.79E-14,4.79E-14
47.3022461,1.86E-13,1.86E-13,1.86E-13
47.3144531,2.62E-13,2.62E-13,2.62E-13
47.3266602,2.21E-13,2.21E-13,2.21E-13
47.3388672,1.13E-13,1.13E-13,1.13E-13
47.3510742,9.53E-14,9.53E-14,9.53E-14
47.3632813,1.25E-13,1.25E-13,1.25E-13
47.3754883,7.87E-14,7.87E-14,7.87E-14
47.3876953,5.85E-14,5.85E-14,5.85E-14
47.3999023,1.57E-13,1.57E-13,1.57E-13
47.4121094,1.93E-13,1.93E-13,1.93E-13
47.4243164,1.05E-13,1.05E-13,1.05E-13
47.4365234,7.52E-14,7.52E-14,7.52E-14
47.4487305,1.44E-13,1.44E-13,1.44E-13
47.4609375,2.13E-13,2.13E-13,2.13E-13
47.4731445,2.61E-13,2.61E-13,2.61E-13
47.4853516,3.12E-13,3.12E-13,3.12E-13
47.4975586,3.28E-13,3.28E-13,3.28E-13
47.5097656,2.78E-13,2.78E-13,2.78E-13
47.5219727,2.22E-13,2.22E-13,2.22E-13
47.5341797,1.59E-13,1.59E-13,1.59E-13
47.5463867,5.66E-14,5.66E-14,5.66E-14
47.5585938,7.13E-15,7.13E-15,7.13E-15
47.5708008,2.50E-14,2.50E-14,2.50E-14
47.5830078,4.30E-15,4.30E-15,4.30E-15
47.5952148,2.08E-13,2.08E-13,2.08E-13
47.6074219,5.47E-13,5.47E-13,5.47E-13
47.6196289,4.94E-13,4.94E-13,4.94E-13
47.6318359,1.74E-13,1.74E-13,1.74E-13
47.644043,1.48E-14,1.48E-14,1.48E-14
47.65625,6.07E-14,6.07E-14,6.07E-14
47.668457,1.18E-13,1.18E-13,1.18E-13
47.6806641,1.04E-13,1.04E-13,1.04E-13
47.6928711,7.30E-14,7.30E-14,7.30E-14
47.7050781,5.43E-14,5.43E-14,5.43E-14
47.7172852,4.38E-14,4.38E-14,4.38E-14
47.7294922,3.41E-14,3.41E-14,3.41E-14
47.7416992,2.02E-14,2.02E-14,2.02E-14
47.7539063,6.30E-15,6.30E-15,6.30E-15
47.7661133,7.36E-15,7.36E-15,7.36E-15
47.7783203,1.05E-13,1.05E-13,1.05E-13
47.7905273,2.45E-13,2.45E-13,2.45E-13
47.8027344,1.86E-13,1.86E-13,1.86E-13
47.8149414,4.78E-14,4.78E-14,4.78E-14
47.8271484,2.75E-14,2.75E-14,2.75E-14
47.8393555,4.72E-14,4.72E-14,4.72E-14
47.8515625,8.74E-14,8.74E-14,8.74E-14
47.8637695,1.06E-13,1.06E-13,1.06E-13
47.8759766,6.98E-14,6.98E-14,6.98E-14
47.8881836,1.82E-14,1.82E-14,1.82E-14
47.9003906,1.66E-15,1.66E-15,1.66E-15
47.9125977,1.44E-14,1.44E-14,1.44E-14
47.9248047,2.41E-15,2.41E-15,2.41E-15
47.9370117,1.60E-14,1.60E-14,1.60E-14
47.9492188,5.16E-14,5.16E-14,5.16E-14
47.9614258,4.41E-14,4.41E-14,4.41E-14
47.9736328,4.98E-14,4.98E-14,4.98E-14
47.9858398,7.54E-14,7.54E-14,7.54E-14
47.9980469,1.07E-13,1.07E-13,1.07E-13
48.0102539,1.80E-13,1.80E-13,1.80E-13
48.0224609,2.36E-13,2.36E-13,2.36E-13
48.034668,1.48E-13,1.48E-13,1.48E-13
48.046875,2.37E-14,2.37E-14,2.37E-14
48.059082,8.66E-15,8.66E-15,8.66E-15
48.0712891,4.35E-14,4.35E-14,4.35E-14
48.0834961,6.71E-14,6.71E-14,6.71E-14
48.0957031,4.98E-14,4.98E-14,4.98E-14
48.1079102,2.70E-14,2.70E-14,2.70E-14
48.1201172,1.16E-13,1.16E-13,1.16E-13
48.1323242,2.70E-13,2.70E-13,2.70E-13
48.1445313,2.85E-13,2.85E-13,2.85E-13
48.1567383,1.96E-13,1.96E-13,1.96E-13
48.1689453,1.19E-13,1.19E-13,1.19E-13
48.1811523,5.49E-14,5.49E-14,5.49E-14
48.1933594,1.06E-14,1.06E-14,1.06E-14
48.2055664,1.90E-14,1.90E-14,1.90E-14
48.2177734,4.85E-14,4.85E-14,4.85E-14
48.2299805,5.80E-14,5.80E-14,5.80E-14
48.2421875,3.47E-14,3.47E-14,3.47E-14
48.2543945,3.22E-15,3.22E-15,3.22E-15
48.2666016,9.58E-15,9.58E-15,9.58E-15
48.2788086,1.85E-14,1.85E-14,1.85E-14
48.2910156,2.19E-15,2.19E-15,2.19E-15
48.3032227,6.07E-15,6.07E-15,6.07E-15
48.3154297,1.53E-14,1.53E-14,1.53E-14
48.3276367,3.81E-15,3.81E-15,3.81E-15
48.3398438,8.43E-15,8.43E-15,8.43E-15
48.3520508,2.79E-14,2.79E-14,2.79E-14
48.3642578,1.94E-14,1.94E-14,1.94E-14
48.3764648,1.75E-15,1.75E-15,1.75E-15
48.3886719,1.85E-15,1.85E-15,1.85E-15
48.4008789,3.07E-15,3.07E-15,3.07E-15
48.4130859,3.40E-15,3.40E-15,3.40E-15
48.425293,1.65E-14,1.65E-14,1.65E-14
48.4375,6.62E-14,6.62E-14,6.62E-14
48.449707,1.34E-13,1.34E-13,1.34E-13
48.4619141,1.05E-13,1.05E-13,1.05E-13
48.4741211,1.34E-14,1.34E-14,1.34E-14
48.4863281,1.63E-14,1.63E-14,1.63E-14
48.4985352,7.19E-14,7.19E-14,7.19E-14
48.5107422,8.07E-14,8.07E-14,8.07E-14
48.5229492,6.74E-14,6.74E-14,6.74E-14
48.5351563,7.23E-14,7.23E-14,7.23E-14
48.5473633,6.93E-14,6.93E-14,6.93E-14
48.5595703,4.92E-14,4.92E-14,4.92E-14
48.5717773,3.48E-14,3.48E-14,3.48E-14
48.5839844,2.45E-14,2.45E-14,2.45E-14
48.5961914,1.56E-14,1.56E-14,1.56E-14
48.6083984,8.28E-15,8.28E-15,8.28E-15
48.6206055,7.70E-15,7.70E-15,7.70E-15
48.6328125,1.99E-14,1.99E-14,1.99E-14
48.6450195,5.50E-14,5.50E-14,5.50E-14
48.6572266,1.18E-13,1.18E-13,1.18E-13
48.6694336,1.09E-13,1.09E-13,1.09E-13
48.6816406,3.07E-14,3.07E-14,3.07E-14
48.6938477,1.99E-14,1.99E-14,1.99E-14
48.7060547,6.14E-14,6.14E-14,6.14E-14
48.7182617,7.50E-14,7.50E-14,7.50E-14
48.7304688,3.42E-14,3.42E-14,3.42E-14
48.7426758,2.82E-15,2.82E-15,2.82E-15
48.7548828,1.34E-14,1.34E-14,1.34E-14
48.7670898,1.61E-14,1.61E-14,1.61E-14
48.7792969,1.07E-14,1.07E-14,1.07E-14
48.7915039,1.79E-14,1.79E-14,1.79E-14
48.8037109,8.14E-14,8.14E-14,8.14E-14
48.815918,1.75E-13,1.75E-13,1.75E-13
48.828125,1.64E-13,1.64E-13,1.64E-13
48.840332,7.57E-14,7.57E-14,7.57E-14
48.8525391,2.57E-14,2.57E-14,2.57E-14
48.8647461,1.27E-14,1.27E-14,1.27E-14
48.8769531,4.04E-14,4.04E-14,4.04E-14
48.8891602,1.04E-13,1.04E-13,1.04E-13
48.9013672,6.23E-14,6.23E-14,6.23E-14
48.9135742,8.75E-15,8.75E-15,8.75E-15
48.9257813,1.74E-13,1.74E-13,1.74E-13
48.9379883,3.27E-13,3.27E-13,3.27E-13
48.9501953,2.64E-13,2.64E-13,2.64E-13
48.9624023,1.32E-13,1.32E-13,1.32E-13
48.9746094,9.02E-14,9.02E-14,9.02E-14
48.9868164,8.55E-14,8.55E-14,8.55E-14
48.9990234,6.36E-14,6.36E-14,6.36E-14
49.0112305,7.78E-14,7.78E-14,7.78E-14
49.0234375,4.80E-14,4.80E-14,4.80E-14
49.0356445,4.83E-16,4.83E-16,4.83E-16
49.0478516,3.21E-14,3.21E-14,3.21E-14
49.0600586,5.40E-14,5.40E-14,5.40E-14
49.0722656,1.26E-14,1.26E-14,1.26E-14
49.0844727,1.46E-14,1.46E-14,1.46E-14
49.0966797,1.08E-13,1.08E-13,1.08E-13
49.1088867,1.65E-13,1.65E-13,1.65E-13
49.1210938,1.07E-13,1.07E-13,1.07E-13
49.1333008,3.15E-14,3.15E-14,3.15E-14
49.1455078,4.85E-15,4.85E-15,4.85E-15
49.1577148,2.60E-15,2.60E-15,2.60E-15
49.1699219,1.38E-14,1.38E-14,1.38E-14
49.1821289,4.67E-14,4.67E-14,4.67E-14
49.1943359,5.33E-14,5.33E-14,5.33E-14
49.206543,3.71E-14,3.71E-14,3.71E-14
49.21875,4.72E-14,4.72E-14,4.72E-14
49.230957,2.96E-14,2.96E-14,2.96E-14
49.2431641,3.11E-15,3.11E-15,3.11E-15
49.2553711,2.20E-14,2.20E-14,2.20E-14
49.2675781,4.42E-14,4.42E-14,4.42E-14
49.2797852,3.17E-14,3.17E-14,3.17E-14
49.2919922,5.66E-15,5.66E-15,5.66E-15
49.3041992,1.40E-15,1.40E-15,1.40E-15
49.3164063,6.74E-15,6.74E-15,6.74E-15
49.3286133,6.06E-15,6.06E-15,6.06E-15
49.3408203,1.45E-14,1.45E-14,1.45E-14
49.3530273,9.15E-14,9.15E-14,9.15E-14
49.3652344,2.23E-13,2.23E-13,2.23E-13
49.3774414,1.65E-13,1.65E-13,1.65E-13
49.3896484,2.90E-14,2.90E-14,2.90E-14
49.4018555,3.83E-14,3.83E-14,3.83E-14
49.4140625,2.60E-14,2.60E-14,2.60E-14
49.4262695,2.19E-15,2.19E-15,2.19E-15
49.4384766,4.11E-14,4.11E-14,4.11E-14
49.4506836,9.82E-14,9.82E-14,9.82E-14
49.4628906,7.67E-14,7.67E-14,7.67E-14
49.4750977,7.91E-17,7.91E-17,7.91E-17
49.4873047,1.07E-13,1.07E-13,1.07E-13
49.4995117,2.13E-13,2.13E-13,2.13E-13
49.5117188,1.13E-13,1.13E-13,1.13E-13
49.5239258,1.48E-14,1.48E-14,1.48E-14
49.5361328,5.64E-17,5.64E-17,5.64E-17
49.5483398,6.65E-15,6.65E-15,6.65E-15
49.5605469,3.85E-14,3.85E-14,3.85E-14
49.5727539,5.47E-14,5.47E-14,5.47E-14
49.5849609,2.18E-14,2.18E-14,2.18E-14
49.597168,1.47E-15,1.47E-15,1.47E-15
49.609375,1.61E-14,1.61E-14,1.61E-14
49.621582,3.17E-14,3.17E-14,3.17E-14
49.6337891,4.73E-14,4.73E-14,4.73E-14
49.6459961,6.43E-14,6.43E-14,6.43E-14
49.6582031,6.68E-14,6.68E-14,6.68E-14
49.6704102,5.37E-14,5.37E-14,5.37E-14
49.6826172,5.06E-14,5.06E-14,5.06E-14
49.6948242,5.57E-14,5.57E-14,5.57E-14
49.7070313,4.22E-14,4.22E-14,4.22E-14
49.7192383,2.22E-14,2.22E-14,2.22E-14
49.7314453,3.38E-15,3.38E-15,3.38E-15
49.7436523,1.50E-14,1.50E-14,1.50E-14
49.7558594,6.64E-14,6.64E-14,6.64E-14
49.7680664,1.31E-13,1.31E-13,1.31E-13
49.7802734,1.92E-13,1.92E-13,1.92E-13
49.7924805,1.50E-13,1.50E-13,1.50E-13
49.8046875,4.55E-14,4.55E-14,4.55E-14
49.8168945,8.69E-14,8.69E-14,8.69E-14
49.8291016,2.00E-13,2.00E-13,2.00E-13
49.8413086,1.63E-13,1.63E-13,1.63E-13
49.8535156,5.92E-14,5.92E-14,5.92E-14
49.8657227,3.66E-14,3.66E-14,3.66E-14
49.8779297,7.17E-14,7.17E-14,7.17E-14
49.8901367,1.15E-13,1.15E-13,1.15E-13
49.9023438,1.25E-13,1.25E-13,1.25E-13
49.9145508,8.54E-14,8.54E-14,8.54E-14
49.9267578,7.52E-14,7.52E-14,7.52E-14
49.9389648,1.14E-13,1.14E-13,1.14E-13
49.9511719,1.25E-13,1.25E-13,1.25E-13
49.9633789,8.63E-14,8.63E-14,8.63E-14
49.9755859,4.32E-14,4.32E-14,4.32E-14
49.987793,4.20E-14,4.20E-14,4.20E-14
50,8.42E-14,8.42E-14,8.42E-14
50.012207,1.45E-13,1.45E-13,1.45E-13
50.0244141,1.92E-13,1.92E-13,1.92E-13
50.0366211,1.86E-13,1.86E-13,1.86E-13
50.0488281,1.25E-13,1.25E-13,1.25E-13
50.0610352,6.30E-14,6.30E-14,6.30E-14
50.0732422,3.48E-14,3.48E-14,3.48E-14
50.0854492,2.47E-14,2.47E-14,2.47E-14
50.0976563,2.01E-14,2.01E-14,2.01E-14
50.1098633,4.98E-14,4.98E-14,4.98E-14
50.1220703,8.28E-14,8.28E-14,8.28E-14
50.1342773,6.77E-14,6.77E-14,6.77E-14
50.1464844,6.49E-14,6.49E-14,6.49E-14
50.1586914,4.87E-14,4.87E-14,4.87E-14
50.1708984,2.66E-14,2.66E-14,2.66E-14
50.1831055,5.48E-14,5.48E-14,5.48E-14
50.1953125,6.98E-14,6.98E-14,6.98E-14
50.2075195,3.83E-14,3.83E-14,3.83E-14
50.2197266,2.60E-14,2.60E-14,2.60E-14
50.2319336,5.81E-14,5.81E-14,5.81E-14
50.2441406,9.96E-14,9.96E-14,9.96E-14
50.2563477,9.46E-14,9.46E-14,9.46E-14
50.2685547,4.69E-14,4.69E-14,4.69E-14
50.2807617,1.36E-14,1.36E-14,1.36E-14
50.2929688,6.57E-15,6.57E-15,6.57E-15
50.3051758,1.48E-14,1.48E-14,1.48E-14
50.3173828,3.23E-14,3.23E-14,3.23E-14
50.3295898,3.34E-14,3.34E-14,3.34E-14
50.3417969,1.30E-14,1.30E-14,1.30E-14
50.3540039,7.01E-16,7.01E-16,7.01E-16
50.3662109,1.30E-15,1.30E-15,1.30E-15
50.378418,9.12E-16,9.12E-16,9.12E-16
50.390625,1.02E-15,1.02E-15,1.02E-15
50.402832,9.76E-15,9.76E-15,9.76E-15
50.4150391,3.99E-14,3.99E-14,3.99E-14
50.4272461,6.77E-14,6.77E-14,6.77E-14
50.4394531,5.60E-14,5.60E-14,5.60E-14
50.4516602,2.96E-14,2.96E-14,2.96E-14
50.4638672,1.41E-14,1.41E-14,1.41E-14
50.4760742,3.07E-15,3.07E-15,3.07E-15
50.4882813,5.31E-16,5.31E-16,5.31E-16
50.5004883,8.58E-16,8.58E-16,8.58E-16
50.5126953,1.34E-14,1.34E-14,1.34E-14
50.5249023,3.95E-14,3.95E-14,3.95E-14
50.5371094,3.21E-14,3.21E-14,3.21E-14
50.5493164,2.60E-14,2.60E-14,2.60E-14
50.5615234,4.35E-14,4.35E-14,4.35E-14
50.5737305,4.22E-14,4.22E-14,4.22E-14
50.5859375,3.48E-14,3.48E-14,3.48E-14
50.5981445,4.08E-14,4.08E-14,4.08E-14
50.6103516,5.13E-14,5.13E-14,5.13E-14
50.6225586,3.50E-14,3.50E-14,3.50E-14
50.6347656,1.55E-14,1.55E-14,1.55E-14
50.6469727,1.67E-14,1.67E-14,1.67E-14
50.6591797,2.05E-14,2.05E-14,2.05E-14
50.6713867,9.59E-16,9.59E-16,9.59E-16
50.6835938,4.63E-14,4.63E-14,4.63E-14
50.6958008,1.56E-13,1.56E-13,1.56E-13
50.7080078,1.21E-13,1.21E-13,1.21E-13
50.7202148,3.37E-14,3.37E-14,3.37E-14
50.7324219,3.62E-14,3.62E-14,3.62E-14
50.7446289,8.14E-14,8.14E-14,8.14E-14
50.7568359,1.25E-13,1.25E-13,1.25E-13
50.769043,1.19E-13,1.19E-13,1.19E-13
50.78125,6.55E-14,6.55E-14,6.55E-14
50.793457,1.56E-14,1.56E-14,1.56E-14
50.8056641,2.57E-16,2.57E-16,2.57E-16
50.8178711,1.91E-14,1.91E-14,1.91E-14
50.8300781,5.05E-14,5.05E-14,5.05E-14
50.8422852,4.77E-14,4.77E-14,4.77E-14
50.8544922,1.58E-14,1.58E-14,1.58E-14
50.8666992,9.06E-15,9.06E-15,9.06E-15
50.8789063,1.67E-14,1.67E-14,1.67E-14
50.8911133,3.01E-14,3.01E-14,3.01E-14
50.9033203,5.20E-14,5.20E-14,5.20E-14
50.9155273,6.59E-14,6.59E-14,6.59E-14
50.9277344,4.47E-14,4.47E-14,4.47E-14
50.9399414,6.10E-15,6.10E-15,6.10E-15
50.9521484,2.18E-14,2.18E-14,2.18E-14
50.9643555,5.63E-14,5.63E-14,5.63E-14
50.9765625,3.81E-14,3.81E-14,3.81E-14
50.9887695,5.81E-15,5.81E-15,5.81E-15
51.0009766,1.50E-14,1.50E-14,1.50E-14
51.0131836,4.59E-14,4.59E-14,4.59E-14
51.0253906,5.70E-14,5.70E-14,5.70E-14
51.0375977,5.33E-14,5.33E-14,5.33E-14
51.0498047,5.13E-14,5.13E-14,5.13E-14
51.0620117,5.47E-14,5.47E-14,5.47E-14
51.0742188,6.82E-14,6.82E-14,6.82E-14
51.0864258,7.18E-14,7.18E-14,7.18E-14
51.0986328,8.12E-14,8.12E-14,8.12E-14
51.1108398,1.35E-13,1.35E-13,1.35E-13
