accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.286879999999999968e-01,4.189899999999999874e-02,-9.825205000000000410e+00
-1.765720000000000067e-01,8.978300000000000169e-02,-9.834182999999999453e+00
-2.813189999999999857e-01,1.915360000000000118e-01,-9.822212000000000387e+00
-1.466449999999999976e-01,7.781200000000000616e-02,-9.843161999999999523e+00
-9.277499999999999636e-02,3.591300000000000048e-02,-9.831191000000000457e+00
-1.286879999999999968e-01,3.890600000000000308e-02,-9.822212000000000387e+00
-8.379699999999999649e-02,7.781200000000000616e-02,-9.831191000000000457e+00
-4.489100000000000035e-02,9.277499999999999636e-02,-9.834182999999999453e+00
-8.679000000000000603e-02,1.256960000000000022e-01,-9.813233999999999568e+00
-1.795650000000000024e-01,2.244559999999999889e-01,-9.798270000000000479e+00
-2.035069999999999935e-01,1.197099999999999970e-01,-9.852140000000000342e+00
-2.154780000000000029e-01,1.256960000000000022e-01,-9.846154000000000295e+00
-1.017539999999999972e-01,1.107319999999999971e-01,-9.828198000000000434e+00
-4.489100000000000035e-02,6.883300000000000529e-02,-9.828198000000000434e+00
-5.686200000000000282e-02,6.883300000000000529e-02,-9.834182999999999453e+00
-8.080400000000000083e-02,6.284800000000000109e-02,-9.828198000000000434e+00
-9.576800000000000590e-02,5.387000000000000122e-02,-9.825205000000000410e+00
-9.277499999999999636e-02,6.883300000000000529e-02,-9.822212000000000387e+00
-6.284800000000000109e-02,2.394200000000000148e-02,-9.819219999999999615e+00
-2.094899999999999887e-02,-7.481899999999999662e-02,-9.837175999999999476e+00
-1.107319999999999971e-01,5.087699999999999861e-02,-9.837175999999999476e+00
-1.735800000000000121e-01,1.735800000000000121e-01,-9.822212000000000387e+00
-1.496379999999999932e-01,1.436520000000000019e-01,-9.813233999999999568e+00
-6.584099999999999675e-02,7.781200000000000616e-02,-9.807249000000000549e+00
-7.481899999999999662e-02,5.985499999999999848e-02,-9.804256000000000526e+00
-1.316809999999999925e-01,1.017539999999999972e-01,-9.825205000000000410e+00
-8.379699999999999649e-02,1.107319999999999971e-01,-9.837175999999999476e+00
-9.277499999999999636e-02,1.376670000000000116e-01,-9.816226999999999592e+00
-1.047460000000000058e-01,9.277499999999999636e-02,-9.828198000000000434e+00
-2.394200000000000148e-02,4.489100000000000035e-02,-9.837175999999999476e+00
-1.256960000000000022e-01,1.167170000000000013e-01,-9.846154000000000295e+00
-2.214639999999999942e-01,2.064999999999999891e-01,-9.807249000000000549e+00
-1.256960000000000022e-01,1.197099999999999970e-01,-9.810240999999999545e+00
5.985499999999999848e-02,3.591300000000000048e-02,-9.810240999999999545e+00
6.464339999999999531e-01,-4.818330000000000113e-01,-9.849147000000000318e+00
2.513909999999999756e-01,-3.471589999999999954e-01,-9.837175999999999476e+00
-1.316809999999999925e-01,6.584099999999999675e-02,-9.819219999999999615e+00
-1.616090000000000027e-01,1.466449999999999976e-01,-9.819219999999999615e+00
-1.227030000000000065e-01,1.167170000000000013e-01,-9.813233999999999568e+00
-1.107319999999999971e-01,9.876100000000000156e-02,-9.813233999999999568e+00
-1.137250000000000066e-01,9.576800000000000590e-02,-9.825205000000000410e+00
-1.107319999999999971e-01,1.017539999999999972e-01,-9.831191000000000457e+00
-1.047460000000000058e-01,9.876100000000000156e-02,-9.834182999999999453e+00
-1.137250000000000066e-01,9.576800000000000590e-02,-9.816226999999999592e+00
-1.256960000000000022e-01,9.876100000000000156e-02,-9.822212000000000387e+00
-1.197099999999999970e-01,1.047460000000000058e-01,-9.834182999999999453e+00
-1.167170000000000013e-01,1.017539999999999972e-01,-9.834182999999999453e+00
-1.197099999999999970e-01,9.876100000000000156e-02,-9.819219999999999615e+00
-1.137250000000000066e-01,1.017539999999999972e-01,-9.816226999999999592e+00
-1.047460000000000058e-01,1.017539999999999972e-01,-9.828198000000000434e+00
-1.107319999999999971e-01,1.017539999999999972e-01,-9.816226999999999592e+00
-1.167170000000000013e-01,9.876100000000000156e-02,-9.816226999999999592e+00
-1.227030000000000065e-01,9.876100000000000156e-02,-9.834182999999999453e+00
-1.167170000000000013e-01,9.876100000000000156e-02,-9.837175999999999476e+00
-1.167170000000000013e-01,9.876100000000000156e-02,-9.825205000000000410e+00
-1.107319999999999971e-01,1.047460000000000058e-01,-9.819219999999999615e+00
-1.107319999999999971e-01,1.017539999999999972e-01,-9.831191000000000457e+00
-1.137250000000000066e-01,9.576800000000000590e-02,-9.837175999999999476e+00
-1.137250000000000066e-01,9.876100000000000156e-02,-9.834182999999999453e+00
-1.167170000000000013e-01,1.047460000000000058e-01,-9.810240999999999545e+00
-1.107319999999999971e-01,1.077390000000000014e-01,-9.804256000000000526e+00
-1.107319999999999971e-01,1.017539999999999972e-01,-9.819219999999999615e+00
-1.137250000000000066e-01,1.077390000000000014e-01,-9.837175999999999476e+00
-1.167170000000000013e-01,1.047460000000000058e-01,-9.843161999999999523e+00
-1.047460000000000058e-01,1.047460000000000058e-01,-9.828198000000000434e+00
-1.077390000000000014e-01,1.047460000000000058e-01,-9.816226999999999592e+00
-1.107319999999999971e-01,1.077390000000000014e-01,-9.819219999999999615e+00
-1.077390000000000014e-01,1.107319999999999971e-01,-9.825205000000000410e+00
-1.107319999999999971e-01,1.077390000000000014e-01,-9.837175999999999476e+00
-1.167170000000000013e-01,1.017539999999999972e-01,-9.828198000000000434e+00
-1.137250000000000066e-01,1.017539999999999972e-01,-9.822212000000000387e+00
-1.137250000000000066e-01,1.017539999999999972e-01,-9.819219999999999615e+00
-1.107319999999999971e-01,1.047460000000000058e-01,-9.819219999999999615e+00
-1.107319999999999971e-01,1.017539999999999972e-01,-9.828198000000000434e+00
-1.107319999999999971e-01,9.876100000000000156e-02,-9.837175999999999476e+00
-1.197099999999999970e-01,1.077390000000000014e-01,-9.828198000000000434e+00
-1.167170000000000013e-01,1.047460000000000058e-01,-9.825205000000000410e+00
-1.197099999999999970e-01,1.017539999999999972e-01,-9.822212000000000387e+00
-1.197099999999999970e-01,1.017539999999999972e-01,-9.828198000000000434e+00
-1.197099999999999970e-01,1.017539999999999972e-01,-9.819219999999999615e+00
-1.197099999999999970e-01,1.017539999999999972e-01,-9.813233999999999568e+00
-1.137250000000000066e-01,1.017539999999999972e-01,-9.813233999999999568e+00
-1.077390000000000014e-01,9.876100000000000156e-02,-9.831191000000000457e+00
-1.077390000000000014e-01,9.876100000000000156e-02,-9.840168999999999500e+00
-1.107319999999999971e-01,1.047460000000000058e-01,-9.831191000000000457e+00
-1.077390000000000014e-01,1.047460000000000058e-01,-9.819219999999999615e+00
-1.137250000000000066e-01,9.576800000000000590e-02,-9.822212000000000387e+00
-1.227030000000000065e-01,1.047460000000000058e-01,-9.825205000000000410e+00
-1.256960000000000022e-01,1.047460000000000058e-01,-9.819219999999999615e+00
-1.197099999999999970e-01,9.576800000000000590e-02,-9.822212000000000387e+00
-1.137250000000000066e-01,9.277499999999999636e-02,-9.822212000000000387e+00
-1.167170000000000013e-01,9.576800000000000590e-02,-9.825205000000000410e+00
-1.197099999999999970e-01,9.576800000000000590e-02,-9.828198000000000434e+00
-1.077390000000000014e-01,9.576800000000000590e-02,-9.816226999999999592e+00
-1.077390000000000014e-01,9.876100000000000156e-02,-9.801263000000000503e+00
-1.137250000000000066e-01,1.047460000000000058e-01,-9.813233999999999568e+00
-1.197099999999999970e-01,1.047460000000000058e-01,-9.828198000000000434e+00
-1.167170000000000013e-01,1.077390000000000014e-01,-9.837175999999999476e+00
-1.077390000000000014e-01,1.017539999999999972e-01,-9.822212000000000387e+00
-1.077390000000000014e-01,1.047460000000000058e-01,-9.819219999999999615e+00
-1.107319999999999971e-01,1.047460000000000058e-01,-9.825205000000000410e+00
-1.137250000000000066e-01,1.047460000000000058e-01,-9.828198000000000434e+00
-1.137250000000000066e-01,9.876100000000000156e-02,-9.828198000000000434e+00
-1.137250000000000066e-01,1.017539999999999972e-01,-9.822212000000000387e+00
-1.107319999999999971e-01,1.107319999999999971e-01,-9.804256000000000526e+00
-1.047460000000000058e-01,1.017539999999999972e-01,-9.804256000000000526e+00
-1.137250000000000066e-01,9.576800000000000590e-02,-9.828198000000000434e+00
-1.227030000000000065e-01,1.017539999999999972e-01,-9.843161999999999523e+00
-1.256960000000000022e-01,1.077390000000000014e-01,-9.834182999999999453e+00
-1.227030000000000065e-01,1.047460000000000058e-01,-9.816226999999999592e+00
-1.197099999999999970e-01,9.576800000000000590e-02,-9.807249000000000549e+00
-1.137250000000000066e-01,1.017539999999999972e-01,-9.813233999999999568e+00
-1.107319999999999971e-01,1.017539999999999972e-01,-9.819219999999999615e+00
-1.107319999999999971e-01,1.017539999999999972e-01,-9.828198000000000434e+00
-1.137250000000000066e-01,9.576800000000000590e-02,-9.831191000000000457e+00
-1.167170000000000013e-01,9.576800000000000590e-02,-9.828198000000000434e+00
-1.197099999999999970e-01,9.876100000000000156e-02,-9.825205000000000410e+00
-1.107319999999999971e-01,9.876100000000000156e-02,-9.828198000000000434e+00
-1.167170000000000013e-01,1.017539999999999972e-01,-9.831191000000000457e+00
-1.197099999999999970e-01,1.047460000000000058e-01,-9.828198000000000434e+00
-1.167170000000000013e-01,1.047460000000000058e-01,-9.822212000000000387e+00
-1.137250000000000066e-01,1.077390000000000014e-01,-9.819219999999999615e+00
-1.107319999999999971e-01,1.107319999999999971e-01,-9.822212000000000387e+00
-1.107319999999999971e-01,1.077390000000000014e-01,-9.828198000000000434e+00
-1.167170000000000013e-01,1.047460000000000058e-01,-9.822212000000000387e+00
-1.137250000000000066e-01,9.876100000000000156e-02,-9.816226999999999592e+00
-1.137250000000000066e-01,1.047460000000000058e-01,-9.810240999999999545e+00
-1.137250000000000066e-01,9.876100000000000156e-02,-9.810240999999999545e+00
-1.167170000000000013e-01,9.876100000000000156e-02,-9.816226999999999592e+00
-1.197099999999999970e-01,9.876100000000000156e-02,-9.828198000000000434e+00
-1.197099999999999970e-01,1.017539999999999972e-01,-9.828198000000000434e+00
-1.197099999999999970e-01,1.017539999999999972e-01,-9.828198000000000434e+00
-1.167170000000000013e-01,1.047460000000000058e-01,-9.822212000000000387e+00
-1.167170000000000013e-01,1.047460000000000058e-01,-9.828198000000000434e+00
-1.137250000000000066e-01,1.047460000000000058e-01,-9.837175999999999476e+00
-1.107319999999999971e-01,1.047460000000000058e-01,-9.828198000000000434e+00
-1.107319999999999971e-01,1.017539999999999972e-01,-9.819219999999999615e+00
-1.047460000000000058e-01,9.277499999999999636e-02,-9.819219999999999615e+00
-1.137250000000000066e-01,9.876100000000000156e-02,-9.825205000000000410e+00
-1.197099999999999970e-01,1.047460000000000058e-01,-9.837175999999999476e+00
-1.137250000000000066e-01,1.017539999999999972e-01,-9.840168999999999500e+00
-1.077390000000000014e-01,1.017539999999999972e-01,-9.843161999999999523e+00
-1.107319999999999971e-01,1.077390000000000014e-01,-9.831191000000000457e+00
-1.107319999999999971e-01,9.876100000000000156e-02,-9.819219999999999615e+00
-1.137250000000000066e-01,9.277499999999999636e-02,-9.822212000000000387e+00
-1.137250000000000066e-01,9.576800000000000590e-02,-9.822212000000000387e+00
-1.107319999999999971e-01,1.077390000000000014e-01,-9.831191000000000457e+00
-1.107319999999999971e-01,1.047460000000000058e-01,-9.837175999999999476e+00
-1.167170000000000013e-01,1.047460000000000058e-01,-9.825205000000000410e+00
-1.077390000000000014e-01,9.576800000000000590e-02,-9.819219999999999615e+00
-1.107319999999999971e-01,9.576800000000000590e-02,-9.810240999999999545e+00
-1.077390000000000014e-01,1.047460000000000058e-01,-9.822212000000000387e+00
-1.107319999999999971e-01,9.876100000000000156e-02,-9.837175999999999476e+00
-1.167170000000000013e-01,9.576800000000000590e-02,-9.828198000000000434e+00
-1.197099999999999970e-01,9.576800000000000590e-02,-9.816226999999999592e+00
-1.227030000000000065e-01,9.576800000000000590e-02,-9.819219999999999615e+00
-1.137250000000000066e-01,9.876100000000000156e-02,-9.822212000000000387e+00
-1.107319999999999971e-01,1.017539999999999972e-01,-9.828198000000000434e+00
-1.197099999999999970e-01,1.017539999999999972e-01,-9.831191000000000457e+00
-1.167170000000000013e-01,1.047460000000000058e-01,-9.819219999999999615e+00
-1.137250000000000066e-01,1.077390000000000014e-01,-9.813233999999999568e+00
-1.137250000000000066e-01,1.017539999999999972e-01,-9.819219999999999615e+00
-1.107319999999999971e-01,9.876100000000000156e-02,-9.822212000000000387e+00
-1.107319999999999971e-01,1.017539999999999972e-01,-9.834182999999999453e+00
-1.137250000000000066e-01,9.576800000000000590e-02,-9.825205000000000410e+00
-1.137250000000000066e-01,9.277499999999999636e-02,-9.816226999999999592e+00
-1.197099999999999970e-01,9.277499999999999636e-02,-9.819219999999999615e+00
-1.197099999999999970e-01,9.576800000000000590e-02,-9.819219999999999615e+00
-1.137250000000000066e-01,1.017539999999999972e-01,-9.822212000000000387e+00
-1.107319999999999971e-01,1.047460000000000058e-01,-9.825205000000000410e+00
-1.077390000000000014e-01,1.047460000000000058e-01,-9.828198000000000434e+00
-1.047460000000000058e-01,1.047460000000000058e-01,-9.831191000000000457e+00
-1.077390000000000014e-01,1.047460000000000058e-01,-9.828198000000000434e+00
-1.077390000000000014e-01,1.047460000000000058e-01,-9.816226999999999592e+00
-1.107319999999999971e-01,1.167170000000000013e-01,-9.819219999999999615e+00
-1.137250000000000066e-01,1.077390000000000014e-01,-9.828198000000000434e+00
-1.137250000000000066e-01,1.017539999999999972e-01,-9.828198000000000434e+00
-1.137250000000000066e-01,9.576800000000000590e-02,-9.828198000000000434e+00
-1.167170000000000013e-01,9.576800000000000590e-02,-9.828198000000000434e+00
-1.107319999999999971e-01,9.876100000000000156e-02,-9.822212000000000387e+00
-1.107319999999999971e-01,9.876100000000000156e-02,-9.813233999999999568e+00
-1.107319999999999971e-01,1.017539999999999972e-01,-9.807249000000000549e+00
-1.167170000000000013e-01,1.017539999999999972e-01,-9.813233999999999568e+00
-1.197099999999999970e-01,1.017539999999999972e-01,-9.825205000000000410e+00
-1.137250000000000066e-01,1.047460000000000058e-01,-9.831191000000000457e+00
-1.137250000000000066e-01,9.576800000000000590e-02,-9.825205000000000410e+00
-1.137250000000000066e-01,9.576800000000000590e-02,-9.831191000000000457e+00
-1.107319999999999971e-01,9.876100000000000156e-02,-9.837175999999999476e+00
-1.017539999999999972e-01,9.277499999999999636e-02,-9.822212000000000387e+00
-1.077390000000000014e-01,9.576800000000000590e-02,-9.822212000000000387e+00
-1.107319999999999971e-01,9.876100000000000156e-02,-9.831191000000000457e+00
-1.167170000000000013e-01,9.876100000000000156e-02,-9.822212000000000387e+00
-1.107319999999999971e-01,1.077390000000000014e-01,-9.822212000000000387e+00
-1.167170000000000013e-01,1.047460000000000058e-01,-9.822212000000000387e+00
-1.107319999999999971e-01,1.077390000000000014e-01,-9.831191000000000457e+00
-1.107319999999999971e-01,1.107319999999999971e-01,-9.834182999999999453e+00
-1.137250000000000066e-01,1.107319999999999971e-01,-9.828198000000000434e+00
-1.167170000000000013e-01,9.876100000000000156e-02,-9.825205000000000410e+00
-1.047460000000000058e-01,9.277499999999999636e-02,-9.822212000000000387e+00
-1.077390000000000014e-01,9.277499999999999636e-02,-9.831191000000000457e+00
-1.137250000000000066e-01,9.576800000000000590e-02,-9.843161999999999523e+00
-1.077390000000000014e-01,9.876100000000000156e-02,-9.831191000000000457e+00
-1.077390000000000014e-01,9.876100000000000156e-02,-9.828198000000000434e+00
-1.077390000000000014e-01,1.017539999999999972e-01,-9.822212000000000387e+00
-1.107319999999999971e-01,1.047460000000000058e-01,-9.819219999999999615e+00
-1.256960000000000022e-01,1.077390000000000014e-01,-9.825205000000000410e+00
-1.286879999999999968e-01,9.876100000000000156e-02,-9.837175999999999476e+00
-1.167170000000000013e-01,9.876100000000000156e-02,-9.825205000000000410e+00
-1.107319999999999971e-01,9.876100000000000156e-02,-9.816226999999999592e+00
-1.197099999999999970e-01,1.047460000000000058e-01,-9.822212000000000387e+00
-1.167170000000000013e-01,1.077390000000000014e-01,-9.825205000000000410e+00
-1.107319999999999971e-01,1.077390000000000014e-01,-9.822212000000000387e+00
-1.077390000000000014e-01,1.017539999999999972e-01,-9.825205000000000410e+00
-1.107319999999999971e-01,9.576800000000000590e-02,-9.819219999999999615e+00
-1.107319999999999971e-01,9.576800000000000590e-02,-9.807249000000000549e+00
-1.107319999999999971e-01,9.576800000000000590e-02,-9.825205000000000410e+00
-1.227030000000000065e-01,9.576800000000000590e-02,-9.825205000000000410e+00
-1.197099999999999970e-01,1.017539999999999972e-01,-9.813233999999999568e+00
-1.167170000000000013e-01,1.047460000000000058e-01,-9.828198000000000434e+00
-1.167170000000000013e-01,1.047460000000000058e-01,-9.834182999999999453e+00
-1.107319999999999971e-01,9.576800000000000590e-02,-9.822212000000000387e+00
-1.077390000000000014e-01,1.047460000000000058e-01,-9.825205000000000410e+00
-1.047460000000000058e-01,1.047460000000000058e-01,-9.834182999999999453e+00
-1.047460000000000058e-01,1.077390000000000014e-01,-9.828198000000000434e+00
-1.077390000000000014e-01,1.077390000000000014e-01,-9.825205000000000410e+00
-1.137250000000000066e-01,1.077390000000000014e-01,-9.825205000000000410e+00
-1.107319999999999971e-01,1.077390000000000014e-01,-9.819219999999999615e+00
-1.047460000000000058e-01,1.107319999999999971e-01,-9.822212000000000387e+00
-1.047460000000000058e-01,1.017539999999999972e-01,-9.819219999999999615e+00
-1.077390000000000014e-01,9.576800000000000590e-02,-9.819219999999999615e+00
-1.107319999999999971e-01,1.047460000000000058e-01,-9.825205000000000410e+00
-1.137250000000000066e-01,1.077390000000000014e-01,-9.828198000000000434e+00
-1.137250000000000066e-01,1.017539999999999972e-01,-9.822212000000000387e+00
-1.167170000000000013e-01,9.576800000000000590e-02,-9.819219999999999615e+00
-1.137250000000000066e-01,9.876100000000000156e-02,-9.819219999999999615e+00
-1.137250000000000066e-01,1.017539999999999972e-01,-9.825205000000000410e+00
-1.107319999999999971e-01,9.576800000000000590e-02,-9.825205000000000410e+00
-1.137250000000000066e-01,9.876100000000000156e-02,-9.825205000000000410e+00
-1.197099999999999970e-01,1.017539999999999972e-01,-9.831191000000000457e+00
-1.197099999999999970e-01,1.017539999999999972e-01,-9.828198000000000434e+00
-1.167170000000000013e-01,9.876100000000000156e-02,-9.825205000000000410e+00
-1.167170000000000013e-01,1.017539999999999972e-01,-9.828198000000000434e+00
-1.197099999999999970e-01,9.876100000000000156e-02,-9.837175999999999476e+00
-1.167170000000000013e-01,9.576800000000000590e-02,-9.840168999999999500e+00
-1.077390000000000014e-01,1.047460000000000058e-01,-9.831191000000000457e+00
-1.047460000000000058e-01,9.876100000000000156e-02,-9.807249000000000549e+00
-1.077390000000000014e-01,9.876100000000000156e-02,-9.807249000000000549e+00
-1.137250000000000066e-01,1.017539999999999972e-01,-9.822212000000000387e+00
-1.197099999999999970e-01,1.077390000000000014e-01,-9.819219999999999615e+00
-1.197099999999999970e-01,1.017539999999999972e-01,-9.819219999999999615e+00
-1.107319999999999971e-01,1.047460000000000058e-01,-9.825205000000000410e+00
-1.107319999999999971e-01,1.077390000000000014e-01,-9.825205000000000410e+00
-1.137250000000000066e-01,1.077390000000000014e-01,-9.822212000000000387e+00
-1.107319999999999971e-01,1.107319999999999971e-01,-9.825205000000000410e+00
-1.107319999999999971e-01,1.107319999999999971e-01,-9.819219999999999615e+00
-1.107319999999999971e-01,1.137250000000000066e-01,-9.813233999999999568e+00
-1.167170000000000013e-01,1.077390000000000014e-01,-9.834182999999999453e+00
-1.256960000000000022e-01,1.017539999999999972e-01,-9.834182999999999453e+00
-1.197099999999999970e-01,1.017539999999999972e-01,-9.837175999999999476e+00
-1.107319999999999971e-01,1.077390000000000014e-01,-9.837175999999999476e+00
-1.107319999999999971e-01,1.107319999999999971e-01,-9.831191000000000457e+00
-1.077390000000000014e-01,9.576800000000000590e-02,-9.825205000000000410e+00
-1.107319999999999971e-01,9.277499999999999636e-02,-9.816226999999999592e+00
-1.227030000000000065e-01,9.876100000000000156e-02,-9.822212000000000387e+00
-1.197099999999999970e-01,9.876100000000000156e-02,-9.825205000000000410e+00
-1.107319999999999971e-01,1.017539999999999972e-01,-9.822212000000000387e+00
-1.077390000000000014e-01,1.017539999999999972e-01,-9.825205000000000410e+00
-1.077390000000000014e-01,9.876100000000000156e-02,-9.831191000000000457e+00
-1.137250000000000066e-01,1.017539999999999972e-01,-9.831191000000000457e+00
