gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
1.364238933333333237e-01,1.525631533333333678e-01,2.228774718777777863e+01
-1.343121066666666807e-01,-1.655318466666666488e-01,2.574953118777777661e+01
-3.243501066666666377e-01,-2.237778466666666410e-01,2.505324618777777701e+01
4.627089333333333360e-02,8.026715333333336866e-02,2.416773218777777643e+01
8.818989333333332459e-02,1.014941533333333645e-01,2.377288618777777884e+01
-3.642621066666666407e-01,-3.419478466666666661e-01,2.597765618777777874e+01
2.568518933333333587e-01,1.667501533333333730e-01,2.809085718777777885e+01
-1.719651066666666728e-01,-6.522484666666664155e-02,2.777297418777777693e+01
8.791589333333332812e-02,-1.625784666666663797e-02,2.747050318777777633e+01
-4.026871066666666832e-01,-4.592878466666666659e-01,2.815472118777777766e+01
-8.191001066666666608e-01,-5.889898466666666499e-01,2.764933218777777668e+01
-6.558501066666666546e-01,-3.912338466666666070e-01,2.641860818777777808e+01
9.045689333333332971e-02,-5.930584666666663396e-02,2.624855318777777669e+01
1.693630893333333276e+00,1.216916153333333472e+00,2.651339618777777929e+01
4.466189333333332734e-02,1.093261533333333702e-01,2.840572418777777841e+01
2.590989333333332950e-02,6.240415333333336478e-02,3.004798018777777813e+01
-2.084781066666666904e-01,-1.323418466666666515e-01,2.946187618777777928e+01
-1.110981066666666683e-01,-5.901484666666663437e-02,2.821254018777777972e+01
6.112389333333333175e-02,1.459011533333333666e-01,2.736955318777777890e+01
8.228689333333333300e-02,1.205501533333333541e-01,2.698453018777777856e+01
-9.525010666666666737e-02,1.440015333333335978e-02,2.658182018777777955e+01
-7.165210666666667338e-02,4.278153333333360731e-03,2.604925718777777632e+01
-7.414601066666666185e-01,-4.405818466666666655e-01,2.536780618777777718e+01
-2.394843106666666888e+00,-1.767947846666666489e+00,2.459545918777777729e+01
-2.357735106666666969e+00,-1.825008846666666518e+00,2.509373118777777734e+01
-1.303023106666666875e+00,-1.049790846666666555e+00,2.522604618777777929e+01
-5.032841066666666752e-01,-4.310188466666666773e-01,2.491311318777777828e+01
-8.446910666666666845e-02,7.964153333333362506e-03,2.363150418777777872e+01
1.911568933333333276e-01,2.334051533333333650e-01,2.307686618777777809e+01
-1.367841066666666827e-01,-1.316068466666666381e-01,2.384601018777777881e+01
-3.124551066666666488e-01,-3.290438466666666395e-01,2.308059918777777852e+01
2.500548933333333057e-01,8.868115333333337347e-02,2.250129518777777804e+01
5.268589333333333069e-02,1.410415333333336907e-02,2.231643318777777907e+01
-5.069210666666666698e-02,-7.196684666666663954e-02,2.036593818777777898e+01
-1.762161066666666775e-01,-9.736384666666664245e-02,2.112674518777777877e+01
7.863389333333332953e-02,-1.199818466666666417e-01,2.302924818777777816e+01
6.621789333333333305e-02,-8.320684666666663953e-02,2.289100518777777893e+01
3.995568933333333295e-01,2.373601533333333513e-01,2.001189618777777923e+01
1.095588933333333237e-01,5.741415333333335647e-02,6.474275187777777774e+00
-1.806510666666667070e-02,-1.789284666666663554e-02,-7.678838122222221285e-01
5.077893333333329678e-03,-9.802846666666635567e-03,6.497118777777778631e-02
4.950289333333333236e-02,1.908391533333333723e-01,-7.393881222222220551e-02
6.018989333333332747e-02,3.264915333333336112e-02,1.166618777777778809e-02
1.465189333333332886e-02,-4.344484666666663386e-02,-1.246781222222221111e-02
4.130893333333329753e-03,-4.826084666666663470e-02,-3.531481222222221383e-02
5.895989333333333249e-02,1.052591533333333551e-01,-2.566381222222221051e-02
1.501089333333333053e-02,-1.872846666666636017e-03,-4.378681222222220726e-02
3.789893333333329596e-03,6.791115333333336279e-02,1.079718777777778985e-02
-2.851310666666666965e-02,-4.297384666666663466e-02,3.131218777777779183e-02
2.294289333333333208e-02,-6.994484666666664352e-02,1.447718777777778909e-02
-1.985106666666670155e-03,2.139415333333336000e-02,-3.827812222222210133e-03
-7.734110666666667300e-02,5.481153333333363409e-03,1.146187777777789990e-03
-1.936310666666667124e-02,-1.263846666666637586e-03,1.032491877777777928e-01
-3.382710666666666893e-02,2.024115333333335875e-02,8.374418777777778433e-02
-6.087106666666670766e-03,-4.817984666666663696e-02,-3.093812222222210723e-03
1.000698933333333263e-01,-5.398184666666663856e-02,-1.870781222222221013e-02
7.997893333333328664e-03,5.330153333333365051e-03,-4.963081222222220923e-02
2.597189333333332906e-02,6.229515333333336680e-02,-1.233181222222221041e-02
-2.744106666666670281e-03,5.049153333333361582e-03,3.574618777777778533e-02
-1.022691066666666648e-01,1.480315333333336036e-02,2.494818777777778676e-02
-5.732106666666670486e-03,-1.143784666666664007e-02,2.685118777777778867e-02
-3.596110666666667288e-02,-9.223384666666664677e-02,4.994018777777778362e-02
3.319689333333333131e-02,-8.728884666666664183e-02,7.463618777777777935e-02
1.681289333333332858e-02,1.096715333333336817e-02,2.955818777777778975e-02
-5.579106666666670128e-03,-4.889084666666664025e-02,2.154118777777778646e-02
-8.775106666666671051e-03,-5.578466666666392904e-04,2.972618777777779123e-02
-1.454106666666670367e-03,3.829915333333336336e-02,4.406418777777779128e-02
-3.412410666666666759e-02,-1.290784666666663916e-02,-5.184281222222221486e-02
3.115893333333329476e-03,-4.460284666666664011e-02,2.456187777777788656e-03
-3.729110666666667073e-02,3.282415333333336960e-02,-5.102181222222221257e-02
-1.916510666666667098e-02,-4.808984666666663715e-02,2.640318777777779166e-02
-4.762710666666666870e-02,-3.234584666666663610e-02,8.539018777777779290e-02
-4.717710666666666969e-02,-7.913846666666633778e-03,3.163118777777779167e-02
-8.591110666666666729e-02,8.857415333333334972e-02,7.882518777777779151e-02
-1.062731066666666724e-01,-6.150846666666640039e-03,-2.201812222222210291e-03
-7.750810666666667348e-02,9.350015333333336343e-02,-5.441781222222220882e-02
2.463889333333333168e-02,2.314153333333360263e-03,-1.411581222222221127e-02
3.671289333333332960e-02,-4.287084666666663574e-02,2.489618777777779027e-02
-2.501010666666667048e-02,-2.835084666666663755e-02,2.595187777777788890e-03
5.948689333333333218e-02,-4.847484666666663361e-02,-5.357181222222220929e-02
2.366389333333333150e-02,6.013515333333335766e-02,4.082118777777779539e-02
2.190893333333329435e-03,9.318815333333335671e-02,7.717187777777790442e-03
3.787893333333329331e-03,5.178115333333335735e-02,-4.928781222222221314e-02
3.799289333333333296e-02,4.078615333333336646e-02,7.327187777777788985e-03
-7.100106666666670778e-03,4.331153333333365163e-03,3.455818777777779072e-02
7.759893333333329167e-03,-4.520584666666663948e-02,-4.810281222222220765e-02
-1.566710666666666987e-02,-5.049884666666663857e-02,3.025118777777778892e-02
-2.279710666666667079e-02,2.704515333333336324e-02,-4.022681222222221353e-02
-3.067210666666667085e-02,6.306715333333336171e-02,-1.193281222222221036e-02
1.411489333333332957e-02,7.043515333333336126e-02,-4.119681222222221217e-02
1.086589333333333116e-02,5.337515333333336942e-02,-2.947481222222220892e-02
-2.054710666666666879e-02,1.011111533333333701e-01,-2.347812222222210587e-03
-4.928210666666667239e-02,7.941533333333666844e-04,1.195618777777779015e-02
-8.055106666666669163e-03,-5.157084666666663514e-02,4.813187777777790111e-03
1.019689333333332823e-02,4.303615333333336845e-02,-4.669581222222221606e-02
-1.367410666666666816e-02,2.646215333333336306e-02,1.099918777777779064e-02
-8.477710666666667116e-02,1.785715333333336152e-02,4.243518777777778583e-02
-5.195110666666667015e-02,3.072915333333336996e-02,1.100818777777778923e-02
-9.810106666666668779e-03,-2.970284666666663659e-02,-1.233081222222221114e-02
1.760589333333333062e-02,-6.107584666666663470e-02,-7.143981222222220429e-02
2.220189333333333001e-02,-2.911384666666663734e-02,-8.124481222222221244e-02
6.715289333333332444e-02,5.018415333333337003e-02,2.805818777777778841e-02
3.759893333333329517e-03,-3.778584666666663650e-02,5.704318777777778182e-02
-4.231510666666667142e-02,1.089715333333336755e-02,5.643218777777778139e-02
4.112689333333333086e-02,9.242715333333337280e-02,5.316118777777778526e-02
2.701689333333332985e-02,-3.345884666666663898e-02,-1.965681222222220859e-02
-5.513910666666666655e-02,-5.371846666666638126e-03,2.344718777777779137e-02
-2.049410666666667130e-02,8.885315333333335119e-02,-4.525681222222220634e-02
-3.782710666666667249e-02,7.611153333333363358e-03,-3.611681222222221099e-02
-5.232106666666670909e-03,-1.210084666666663700e-02,-3.782781222222221518e-02
5.022893333333329317e-03,1.401533333333648823e-04,-1.492381222222221096e-02
2.840589333333333119e-02,2.486815333333336486e-02,2.982418777777779209e-02
1.738089333333333111e-02,3.618515333333335859e-02,3.979718777777778438e-02
5.795893333333329567e-03,4.595315333333335750e-02,-5.723581222222220988e-02
-8.148106666666671966e-03,2.621415333333336484e-02,-3.826181222222221207e-02
4.487589333333333319e-02,6.773315333333336519e-02,-1.857281222222221043e-02
7.756893333333329636e-03,-1.604684666666663512e-02,4.333018777777779273e-02
-1.578710666666666845e-02,2.961415333333336508e-02,5.468818777777778584e-02
5.973089333333333334e-02,3.997415333333335929e-02,3.344118777777778384e-02
2.844289333333333003e-02,-1.341984666666663772e-02,2.357418777777778654e-02
4.773189333333333062e-02,7.129153333333360099e-03,1.224218777777778822e-02
7.695089333333332560e-02,-2.326984666666663537e-02,-9.955812222222210767e-03
6.968289333333332891e-02,-7.928884666666663472e-02,-8.895812222222210588e-03
-8.501066666666704311e-04,-8.395846666666637037e-03,1.743418777777779038e-02
2.264189333333332943e-02,1.280415333333335959e-02,2.200318777777779053e-02
3.481089333333332869e-02,-2.448584666666663717e-02,3.635718777777778576e-02
-2.063106666666670100e-03,-4.746384666666663560e-02,5.099218777777779488e-02
1.134789333333333095e-02,6.448115333333336030e-02,3.442187777777789420e-03
-2.522110666666666987e-02,1.192301533333333663e-01,1.424018777777778799e-02
2.487889333333332884e-02,6.975915333333336521e-02,-4.787481222222221555e-02
-1.584610666666666848e-02,-2.285984666666663820e-02,-1.781381222222221117e-02
-2.510910666666666888e-02,7.572215333333337517e-02,5.022118777777778709e-02
-1.007810666666666966e-02,-3.779384666666663756e-02,5.535918777777779076e-02
-7.136810666666666692e-02,-1.363284666666663564e-02,-7.035812222222210914e-03
-2.888010666666666892e-02,-5.340984666666663550e-02,-2.756481222222221042e-02
2.735089333333333081e-02,-2.181846666666639734e-03,7.982518777777779240e-02
-1.440110666666667011e-02,1.035781533333333670e-01,3.599518777777778455e-02
-4.948106666666670511e-03,1.833415333333336672e-02,1.015018777777778811e-02
-8.123810666666667069e-02,-5.656084666666663652e-02,-1.939081222222220971e-02
-2.963110666666667059e-02,-3.939584666666663682e-02,7.864187777777788269e-03
4.601893333333328950e-03,-1.335484666666663517e-02,2.979318777777778884e-02
3.590189333333333038e-02,-1.063108466666666391e-01,-4.535381222222220621e-02
1.677989333333333027e-02,-7.778284666666664127e-02,-7.948181222222221176e-02
-5.108610666666667244e-02,1.588015333333336887e-02,3.798918777777779421e-02
-5.098610666666666957e-02,3.094715333333336593e-02,4.242618777777779071e-02
-1.120541066666666669e-01,-6.488884666666663859e-02,-3.658581222222220819e-02
-7.410710666666667223e-02,3.208815333333336905e-02,-8.268381222222220828e-02
-1.023210666666667101e-02,3.326915333333335667e-02,-6.314481222222220747e-02
8.211893333333329312e-03,-2.335384666666663611e-02,-8.455812222222211169e-03
-2.917910666666666958e-02,-2.264484666666663829e-02,-1.570281222222220940e-02
-4.310910666666666752e-02,-2.036784666666663357e-02,-4.605981222222220450e-02
-6.933106666666670297e-03,-1.394128466666666455e-01,3.356918777777778695e-02
-3.116710666666666629e-02,-7.469484666666663386e-02,5.811877777777887250e-04
3.951989333333333354e-02,-2.252084666666663570e-02,4.231877777777903055e-04
-5.058106666666670366e-03,-6.058284666666663432e-02,1.327918777777778794e-02
-4.082510666666666621e-02,-3.445384666666663487e-02,5.048418777777778643e-02
-5.284010666666667105e-02,-1.664884666666663349e-02,5.513118777777778479e-02
-3.702510666666666839e-02,-1.441846666666635191e-03,6.378187777777790529e-03
-2.834410666666667064e-02,4.751015333333336033e-02,1.297618777777779023e-02
-1.180610666666667002e-02,1.668315333333336703e-02,2.926418777777778715e-02
4.979589333333332701e-02,4.659815333333336418e-02,4.875318777777779000e-02
4.638933333333294159e-04,4.879215333333336568e-02,-1.037368122222222105e-01
-5.955710666666667180e-02,3.460015333333336940e-02,-2.592081222222221079e-02
-2.692610666666666805e-02,5.691515333333335702e-02,5.147118777777778820e-02
-5.881066666666703510e-04,1.689153333333366647e-03,1.167418777777778915e-02
2.039489333333333043e-02,2.706715333333335749e-02,-3.443581222222220906e-02
-5.855210666666667285e-02,8.541015333333334958e-02,-8.329812222222210058e-03
4.884589333333332756e-02,6.414715333333335934e-02,7.196187777777789812e-03
1.176489333333332818e-02,1.626515333333336533e-02,-4.634812222222210558e-03
-1.633610666666666933e-02,4.884215333333336018e-02,3.907018777777779284e-02
1.611289333333332935e-02,-8.010846666666633642e-03,-1.029381222222221053e-02
-6.202810666666666584e-02,-2.065484666666663610e-02,-4.025781222222220984e-02
-6.444410666666666732e-02,-4.544484666666663564e-02,-3.985881222222220632e-02
5.248089333333332690e-02,1.486815333333336986e-02,-3.328812222222209821e-03
4.613989333333332749e-02,4.728715333333335935e-02,-2.471781222222221158e-02
3.762589333333333369e-02,6.374315333333335776e-02,6.694018777777778484e-02
-4.088610666666667171e-02,5.654215333333335869e-02,-1.597812222222209921e-03
-4.543910666666666626e-02,4.236015333333335853e-02,-4.342881222222221005e-02
-1.780106666666670702e-03,6.710715333333336363e-02,2.013187777777789705e-03
1.572689333333332842e-02,2.223215333333336541e-02,5.322818777777778287e-02
8.461989333333333474e-02,1.219215333333335816e-02,1.393318777777778975e-02
9.148589333333333184e-02,1.195315333333336894e-02,-3.692981222222221221e-02
2.089789333333333041e-02,-1.687846666666638351e-03,-3.921812222222210466e-03
-4.920610666666667271e-02,-8.322846666666633419e-03,-3.676081222222220973e-02
2.215789333333333111e-02,3.333915333333335729e-02,-4.396981222222220986e-02
2.583289333333332882e-02,6.874415333333336320e-02,-8.732812222222210638e-03
-1.376410666666666796e-02,1.777215333333335978e-02,-2.648281222222221079e-02
1.595589333333332846e-02,4.455415333333336003e-02,-3.671481222222221230e-02
1.763893333333329573e-03,-3.616384666666663805e-02,-8.940381222222221203e-02
1.807893333333329558e-03,2.469515333333335838e-02,-4.411081222222221210e-02
-2.107910666666667002e-02,5.134153333333363323e-03,-1.378281222222221131e-02
-1.503210666666666973e-02,3.745215333333336283e-02,1.645018777777778815e-02
-2.962510666666667153e-02,-3.759284666666663777e-02,6.244187777777788356e-03
5.081989333333333109e-02,-3.813884666666663564e-02,1.482418777777778918e-02
5.989333333332935369e-05,1.131915333333335938e-02,4.231877777777903055e-04
-4.844110666666667092e-02,7.656815333333336082e-02,6.894318777777778962e-02
3.167893333333329439e-03,4.981915333333336582e-02,1.345918777777779102e-02
1.753089333333332847e-02,2.547715333333336329e-02,-2.798681222222220918e-02
-5.749106666666671007e-03,3.621315333333335884e-02,2.768518777777779008e-02
1.651489333333332893e-02,-3.975784666666663802e-02,4.609818777777778542e-02
4.291589333333332978e-02,-4.448184666666663706e-02,-1.404981222222221118e-02
-7.536106666666669666e-03,-6.738784666666663981e-02,-3.310781222222221321e-02
4.933989333333332894e-02,-1.717784666666663518e-02,1.287818777777778936e-02
1.186389333333333004e-02,-3.525846666666637708e-03,2.921187777777788791e-03
7.104893333333329834e-03,-9.874846666666638184e-03,-1.028448122222222205e-01
4.233089333333332760e-02,8.832153333333363221e-03,4.995187777777788246e-03
5.986893333333329764e-03,9.321533333333659188e-04,2.173418777777779212e-02
3.304289333333332995e-02,7.847215333333334986e-02,3.924518777777778744e-02
2.401989333333333018e-02,-6.291846666666635335e-03,-4.390781222222221725e-02
-2.933710666666666800e-02,-2.314884666666663579e-02,-3.656281222222221294e-02
-2.063710666666666860e-02,3.762815333333335843e-02,5.519918777777778340e-02
3.083189333333332879e-02,5.658415333333335906e-02,7.189187777777789751e-03
3.397893333333329609e-03,-2.973084666666663683e-02,2.347318777777778961e-02
3.361989333333333108e-02,-2.154184666666663847e-02,-5.546812222222210174e-03
5.338933333333295995e-04,2.398615333333335708e-02,3.251818777777779057e-02
-3.936710666666667219e-02,-3.552584666666663837e-02,4.943018777777778705e-02
6.416489333333333378e-02,2.430015333333336580e-02,5.661187777777788172e-03
6.023989333333332891e-02,5.021515333333335940e-02,-3.303381222222220859e-02
-3.770106666666670284e-03,-2.182784666666663653e-02,2.152318777777778927e-02
-5.209210666666667239e-02,1.956815333333336571e-02,1.664418777777778788e-02
6.277893333333329356e-03,7.764015333333335045e-02,5.043187777777791148e-03
6.085489333333333334e-02,4.983315333333336594e-02,-1.627812222222210434e-03
1.875989333333332940e-02,4.086115333333335820e-02,6.494318777777778606e-02
7.377893333333329640e-03,4.163153333333363681e-03,7.512918777777778667e-02
2.583089333333333029e-02,-4.878466666666386731e-04,-3.310812222222210902e-03
4.564089333333332804e-02,1.142615333333336924e-02,4.099318777777778700e-02
-1.295610666666667174e-02,4.980915333333336970e-02,1.153118777777778839e-02
6.229893333333329924e-03,2.538215333333336543e-02,-9.839812222222210983e-03
5.627889333333332966e-02,5.182153333333362755e-03,-5.760481222222220421e-02
-1.879510666666666871e-02,-1.092398466666666401e-01,-6.175581222222220612e-02
1.668089333333332841e-02,-9.240784666666662650e-02,-2.278481222222221089e-02
1.249889333333333019e-02,7.354153333333363074e-03,5.929218777777778282e-02
2.005189333333333088e-02,-8.059846666666634074e-03,5.406218777777778428e-02
7.381893333333329303e-03,-3.890884666666663549e-02,1.524318777777778841e-02
6.298089333333332929e-02,4.533815333333336695e-02,-3.941381222222220537e-02
1.170089333333333009e-02,-2.105684666666663568e-02,1.387818777777779025e-02
-7.061210666666667413e-02,-6.628466666666402163e-04,-1.520581222222221023e-02
-5.421810666666666834e-02,-1.793846666666633338e-03,-2.582181222222221240e-02
-2.304310666666667048e-02,-8.313846666666638296e-03,-6.117812222222210501e-03
4.296289333333332822e-02,-4.967684666666663529e-02,-5.651781222222221346e-02
-2.386310666666666830e-02,1.051081533333333706e-01,3.935918777777779043e-02
3.346689333333333072e-02,8.093015333333336558e-02,2.548618777777779051e-02
1.461089333333332949e-02,6.717153333333364396e-03,-3.689181222222220891e-02
-1.656610666666667037e-02,-2.105584666666663815e-02,-1.971981222222220914e-02
6.885893333333329390e-03,-5.005184666666663562e-02,1.679118777777778918e-02
1.895689333333332866e-02,-1.365084666666663976e-02,1.956718777777778986e-02
-8.245106666666671830e-03,4.981915333333336582e-02,-1.554881222222221152e-02
-3.710106666666670126e-03,7.477915333333337577e-02,-3.868122222222113854e-04
-1.811810666666666819e-02,7.576153333333363049e-03,3.013187777777788859e-03
1.435789333333332973e-02,1.056415333333336759e-02,-6.682581222222221118e-02
2.019889333333332870e-02,-2.835184666666663508e-02,-1.233081222222221114e-02
2.574589333333333202e-02,-5.337384666666663419e-02,5.280018777777778505e-02
8.870893333333329175e-03,-1.073084666666663384e-02,-1.966781222222221265e-02
